slug,family,task_verdict,observed_direction,potential_direction,primary_mechanism,release_classes,defect_classes,confidence,gameable,correct_solution_blocked,tests_verify_instruction,stub_would_pass,n_runs,n_pass,n_blocked_runs,n_undeserved_passes,refute_confirms,refute_refutes,refute_unanimous,headline
v2--evomaster-api-fuzzing,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target;leaky_or_underconstrained_grader,unstated_convention;impossible_or_contradictory;weak_tests,high,True,True,partially,partially,15,0,15,0,3,0,True,"TestEvoMasterConfig reads TOP-LEVEL `schema`/`outputFolder` from /app/em.yaml, a layout EvoMaster 6.0.0 refuses to parse (""3 known properties: auth, configs, authTemplate""), so every solver who made em.yaml actually work — as the instruction demands — scored 0.0; a second exact-match assert rejects the trailing-slash path the instruction itself writes."
v2--evomaster-schema-auth,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;weak_tests,high,True,True,partially,yes,15,0,15,0,3,0,True,"The verifier bans the literal substring ""NewCategory"" anywhere in openapi.json, so the standard repair of a dangling $ref — defining the missing component — scores 0; all 15 rollouts did exactly that and every other assertion passed."
v2--evoscore-analysis,v2,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;canonical_output_overfit;broken_harness_or_environment,unstated_convention;single_path_enforced;reference_canonical_form;broken_harness_or_env,high,False,True,mostly,no,15,0,3,0,3,0,True,"The v2 spec deleted the output-format block and the ""validate stage must use jq"" sentence but kept the v1 tests, so a report that is numerically identical to ground truth still scores 0 for calling the inversion field ""models"" instead of the never-stated ""swapped_models"" (plus a Makefile-text grep and a null-vs-0.0 Pearson) — I reproduced exactly 91/96 for that artifact."
v2--ewald-lattice-solver,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target;numeric_tolerance_or_rounding;leaky_or_underconstrained_grader,unstated_convention;impossible_or_contradictory;rounding_or_tolerance;weak_tests,high,True,True,partially,no,15,0,15,0,3,0,True,"The instruction tells the solver to measure Madelung error against ""the known NaCl Madelung constant 1.7476"", but the verifier recomputes that same column against 1.7475645946331822 with a 1e-6 absolute tolerance, so obeying the stated spec injects a 3.54e-05 offset that deterministically fails the spot-check and monotonicity tests (verified by running the real test file)."
v2--excel-consolidation-engine,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;unrecoverable_or_hidden_target;canonical_output_overfit;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;impossible_or_contradictory;reference_canonical_form;weak_tests,high,True,True,mostly,no,15,0,15,0,3,0,True,"The verifier grades against the reference solution's private ~30-name output schema and two undisclosed accounting conventions that the instruction never states (and in one case contradicts), so 15/15 substantively complete implementations scored 0 — including two columns, effective_rate and lower_bound/upper_bound, that the instruction does not mention even as concepts."
v2--exploit-auth-chain,v2,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;overstrict_or_brittle_grader,unstated_convention;reference_canonical_form;single_path_enforced,high,False,True,partially,no,15,0,8,0,2,1,False,"The grader hard-requires the attacker hostname ""evil.example.com"" — a literal that exists only in the hidden reference solution — plus five undocumented machine-parsable exploit_proof serializations, so a fully correct pentest report scores 0.0 (14/15 rollouts used evil.com; verified crypto-perfect artifacts were discarded for carrying one sentence of prose)."
v2--exploit-corpus-analyzer,v2,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;unrecoverable_or_hidden_target;canonical_output_overfit,unstated_convention;single_path_enforced;impossible_or_contradictory;reference_canonical_form,high,False,True,partially,no,15,0,3,0,2,1,False,"test_state.py:380 requires every profile_bugs entry to carry the literal ""defense_in_depth"" (profile_c.json's internal name field) while the sibling matrix must be keyed ""profile_a/b/c"" — a convention absent from the instruction that killed 12/12 file-writing rollouts, including two that pass 92 of 94 cases."
v2--extension-conflict-resolver,v2,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement,unstated_convention,high,False,True,mostly,no,15,12,3,0,2,0,True,"All three zero-reward rollouts solved the task completely and lost only on tests/test_state.py:199, which demands that function_conflicts rows be lexicographically oriented (extension_1 < extension_2) — a convention stated nowhere the solver can see, and which the same test file contradicts two tests earlier by comparing the identical pair as an unordered set."
v2--extension-dependency-resolver,v2,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement,unstated_convention,high,False,True,mostly,no,15,2,13,0,2,1,False,"impact.json is silently graded on the post-cycle-break DAG while the instruction names no graph for it (and names one for every adjacent output), so 13/15 rollouts that got all four other files byte-exact were zeroed on that single convention."
v2--factorial-hmm-inference,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;broken_harness_or_environment;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;broken_harness_or_env;weak_tests,high,True,True,partially,no,15,0,15,0,3,0,True,"All 15 rollouts computed the FHMM inference correctly (identical log ML -99.038362471, MAP -122.935586272, ELBO -136.171199 to 10 digits) but scored 0: 14 returned per-row-normalized forward/backward messages where the hidden reference diffs element-wise against unnormalized log alpha/log beta (a convention stated nowhere and unobservable through the specified API), and the 15th was handed a stale stub whose function names the test never imports."
v2--fair-pricing-optimizer,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;weak_tests,high,True,True,mostly,no,15,14,1,0,2,1,False,"r16 produced the second-best solution in the whole sweep (worst-case FairMix 0.3141 vs a 0.48 bar, confirmed by the container's own reference evaluator) and scored 0.0 solely because two hidden verifier requirements — worst_case_fitness == min(trial_fitness) to 1e-6, and convergence_log >= 10 entries — punish it for refining its best run after the run loop and for logging a fast-converging run sparsely."
v2--fairmix-energy-pricing,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target;flaky_or_nondeterministic;leaky_or_underconstrained_grader,unstated_convention;impossible_or_contradictory;flaky_nondeterministic;weak_tests,high,True,True,partially,no,15,1,14,0,2,0,True,"Three undocumented participation gates (protective/balanced G>=0.5, equity G>=0.8, >=6 positive household savings) decide the reward and actively punish minimizing the FairMix objective the task tells the solver to minimize — 14/15 rollouts did the stated task correctly and scored 0.0."
v2--fairmix-pricing-optimizer,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;weak_tests;leaky_answer_in_env,high,True,True,partially,no,15,1,12,0,3,0,True,"The verifier grades against the reference solution's private output schema (filenames, directory layout, ~20 JSON keys, plus raw landscape arrays and a convergence history) that is stated nowhere in the instruction, config.yaml, or the shipped evaluator, so 12+ rollouts that genuinely solved every stated requirement scored 0 and the only pass is the only run that opened the leaked test file."
v2--fastjson-payload-forensics,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,True,True,mostly,no,15,8,4,0,3,0,True,"Four of the seven zeros (r02, r05, r10, r14) produced byte-perfect reports and empirically verified 10/10-match / 0-false-positive YARA detection, and failed solely because tests/test_state.py:60 demands at least three `rule` declarations — a cosmetic count the instruction never states and that has no bearing on detection quality."
v2--fdb-restart-diagnosis,v2,confirmed_defect,false_negative,false_negative,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,mostly,no,15,3,1,0,2,1,False,"The grader silently pins the magnitude of a free-form field — key_metric_value for 10.0.0.3 must exceed 1.5e9, forcing one particular metric choice — which zeroed r16 despite 43/44 checks passing and a fully correct forensic analysis."
v2--fdb-restart-forensics,v2,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;broken_harness_or_environment,unstated_convention;reference_canonical_form;broken_harness_or_env,high,False,True,mostly,no,15,0,4,0,2,1,False,"The all-or-nothing verifier demands four exact snake_case keys in design_rationale.json (plus runSetup=false and the literal ""StorefrontCheckFailed"" token) that appear in no instruction, schema, or trace — 0/15 rollouts could hit them, so even essentially perfect forensics score 0.0."
v2--fds-conduction-verifier,v2,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;weak_tests,high,True,True,partially,partially,15,0,15,0,3,0,True,"All 15 rollouts produced numerically exact reports and all scored 0.0 solely because tests/test_state.py:26 requires the six case objects nested under an undocumented top-level ""cases"" key that the instruction never mentions."
